run_name	grating_value[um]	date_time	SAW_freq[Hz]	SAW_freq_error[Hz]	A[Wm^-2]	A_err[Wm^-2]	alpha[m^2s^-1]	alpha_err[m2s-1]	beta[s^0.5]	beta_err[s^0.5]	B[Wm^-2]	B_err[Wm^-2]	theta	theta_err	tau[s]	tau_err[s]	C[Wm^-2]	C_err[Wm^-2]
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-63.txt	2025_09_04_18:49:26	3.5217	7.25E+08	5672.2888	0.19532934	0.002071571	1.01E-05	3.55E-08	9.29E-06	4.30E-07	0.025121995	0.000143173	-1.4719292	0.003827882	2.06E-08	1.46E-10	0.001092963	2.02E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-64.txt	2025_09_04_18:50:26	3.5217	7.26E+08	6005.204	0.19663115	0.002125267	1.02E-05	3.61E-08	9.09E-06	4.40E-07	0.024643992	0.000146028	-1.4866865	0.00397898	2.05E-08	1.51E-10	0.001151088	2.05E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-65.txt	2025_09_04_18:51:26	3.5217	7.25E+08	5896.7272	0.19560007	0.002061453	1.02E-05	3.54E-08	9.41E-06	4.25E-07	0.025019693	0.00014394	-1.4505605	0.003863609	2.00E-08	1.42E-10	0.001506282	1.97E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-66.txt	2025_09_04_18:52:27	3.5217	7.25E+08	5727.3705	0.19476867	0.001980033	1.02E-05	3.40E-08	9.20E-06	4.12E-07	0.024901045	0.000139178	-1.4558695	0.003753006	1.99E-08	1.38E-10	0.001087231	1.91E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-67.txt	2025_09_04_18:53:27	3.5217	7.25E+08	5888.0039	0.19814412	0.002070818	1.02E-05	3.55E-08	1.03E-05	4.12E-07	0.024648569	0.000143737	-1.4703552	0.00391485	2.00E-08	1.45E-10	0.001371369	1.97E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-68.txt	2025_09_04_18:54:27	3.5217	7.25E+08	6120.8379	0.18792296	0.002161433	1.00E-05	3.73E-08	6.75E-06	4.97E-07	0.025883064	0.000154604	-1.4727667	0.004010063	2.01E-08	1.49E-10	0.0012976	2.16E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-69.txt	2025_09_04_18:55:27	3.5217	7.26E+08	5844.1703	0.19794226	0.002100609	1.01E-05	3.57E-08	9.86E-06	4.24E-07	0.024621069	0.0001455	-1.4911551	0.003967967	2.04E-08	1.50E-10	0.000984715	2.04E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-70.txt	2025_09_04_18:56:27	3.5217	7.26E+08	5694.3097	0.19508831	0.002067609	1.01E-05	3.55E-08	9.34E-06	4.30E-07	0.02504054	0.000144679	-1.4678283	0.003880761	2.04E-08	1.46E-10	0.000879959	2.03E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-71.txt	2025_09_04_18:57:27	3.5217	7.26E+08	5474.3697	0.2026635	0.00206455	1.03E-05	3.50E-08	1.13E-05	3.91E-07	0.024747052	0.000140509	-1.4807088	0.003813239	2.05E-08	1.45E-10	0.001047943	1.96E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-72.txt	2025_09_04_18:58:27	3.5217	7.25E+08	5826.4575	0.19419036	0.002073618	1.01E-05	3.53E-08	8.18E-06	4.45E-07	0.025584384	0.000145346	-1.4712005	0.003815035	2.02E-08	1.43E-10	0.001044868	2.03E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-73.txt	2025_09_04_18:59:27	3.5217	7.25E+08	5785.6025	0.2008319	0.002097121	1.02E-05	3.55E-08	1.04E-05	4.11E-07	0.024992511	0.000144618	-1.4602212	0.003886394	2.02E-08	1.46E-10	0.001519058	2.00E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-74.txt	2025_09_04_19:00:27	3.5217	7.25E+08	5539.3204	0.19495358	0.002082327	1.01E-05	3.55E-08	8.74E-06	4.39E-07	0.025033543	0.000145086	-1.4648364	0.003892474	2.03E-08	1.46E-10	0.001184554	2.02E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-75.txt	2025_09_04_19:01:28	3.5217	7.25E+08	5802.2823	0.19514793	0.002060296	1.01E-05	3.55E-08	9.62E-06	4.25E-07	0.024902225	0.000144888	-1.451123	0.003908064	2.01E-08	1.45E-10	0.001022626	2.01E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-76.txt	2025_09_04_19:02:28	3.5217	7.25E+08	5712.1333	0.19822635	0.002044421	1.02E-05	3.46E-08	9.57E-06	4.15E-07	0.025246327	0.000143751	-1.4559935	0.003823529	2.00E-08	1.41E-10	0.001192838	1.98E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-77.txt	2025_09_04_19:03:28	3.5217	7.26E+08	6186.7576	0.19452774	0.002108783	1.02E-05	3.62E-08	9.12E-06	4.41E-07	0.024735724	0.000146694	-1.4852337	0.003981773	2.02E-08	1.49E-10	0.001346992	2.04E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-78.txt	2025_09_04_19:04:28	3.5217	7.26E+08	5866.0269	0.19332559	0.00212423	1.00E-05	3.62E-08	8.19E-06	4.59E-07	0.025191428	0.000148175	-1.4920228	0.003950134	2.06E-08	1.51E-10	0.001330214	2.11E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-79.txt	2025_09_04_19:05:29	3.5217	7.26E+08	5706.2862	0.19738161	0.002010806	1.01E-05	3.42E-08	9.67E-06	4.09E-07	0.024956293	0.000140633	-1.4808538	0.003783956	2.02E-08	1.41E-10	0.001361265	1.95E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-80.txt	2025_09_04_19:06:28	3.5217	7.26E+08	5646.0149	0.19463143	0.002063498	1.02E-05	3.56E-08	9.52E-06	4.27E-07	0.02469887	0.000143763	-1.4726983	0.003908771	2.02E-08	1.46E-10	0.001276041	1.99E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-81.txt	2025_09_04_19:07:29	3.5217	7.26E+08	5439.9731	0.19383409	0.002029492	1.01E-05	3.50E-08	9.21E-06	4.25E-07	0.024864155	0.000141621	-1.4739854	0.003825284	2.03E-08	1.44E-10	0.001065757	1.98E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-82.txt	2025_09_04_19:08:29	3.5217	7.26E+08	5982.7186	0.19841364	0.002120103	1.02E-05	3.63E-08	1.06E-05	4.19E-07	0.024671925	0.000147643	-1.4797764	0.004018423	2.01E-08	1.49E-10	0.001046507	2.04E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-83.txt	2025_09_04_19:09:29	3.5217	7.26E+08	6121.3539	0.19659372	0.002109998	1.01E-05	3.61E-08	9.71E-06	4.31E-07	0.025041692	0.000148769	-1.5018254	0.003987892	2.01E-08	1.48E-10	0.0014809	2.06E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-84.txt	2025_09_04_19:10:30	3.5217	7.26E+08	6073.6074	0.19752769	0.002144219	1.02E-05	3.65E-08	9.61E-06	4.36E-07	0.025300576	0.000102798	-1.4608711	0.004029884	1.98E-08	NaN	0.001236549	2.08E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-85.txt	2025_09_04_19:11:29	3.5217	7.26E+08	5870.0641	0.19677422	0.002098691	1.01E-05	3.58E-08	9.42E-06	4.31E-07	0.025226992	0.000146682	-1.4715845	0.003904981	2.02E-08	1.46E-10	0.001106333	2.04E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-86.txt	2025_09_04_19:12:30	3.5217	7.26E+08	5978.991	0.19893576	0.002103574	1.02E-05	3.55E-08	9.41E-06	4.27E-07	0.02473961	0.000146745	-1.4735271	0.00398322	2.01E-08	1.48E-10	0.001260639	2.02E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-87.txt	2025_09_04_19:13:29	3.5217	7.26E+08	5728.307	0.19838828	0.002128598	1.02E-05	3.64E-08	1.05E-05	4.22E-07	0.024039479	0.000145973	-1.4908737	0.004078486	2.06E-08	1.56E-10	0.001282176	2.06E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-88.txt	2025_09_04_19:14:29	3.5217	7.26E+08	6312.8313	0.19714228	0.002135383	1.02E-05	3.64E-08	9.66E-06	4.35E-07	0.024989036	0.000102921	-1.4762915	0.004083788	1.97E-08	NaN	0.001247333	2.07E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-89.txt	2025_09_04_19:15:30	3.5217	7.26E+08	6182.4426	0.19868693	0.002106973	1.01E-05	3.59E-08	1.03E-05	4.19E-07	0.024777038	0.000148651	-1.4758549	0.004028695	2.00E-08	1.49E-10	0.000953279	2.05E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-90.txt	2025_09_04_19:16:30	3.5217	7.26E+08	5839.7445	0.18836432	0.002056474	1.01E-05	3.65E-08	9.32E-06	4.43E-07	0.024167256	0.000144851	-1.4854618	0.004025111	2.02E-08	1.51E-10	0.000903597	2.02E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-91.txt	2025_09_04_19:17:30	3.5217	7.26E+08	5866.9835	0.19573109	0.002058133	1.01E-05	3.50E-08	8.96E-06	4.30E-07	0.024702776	0.000143746	-1.511957	0.003906654	2.04E-08	1.47E-10	0.001175199	2.01E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-92.txt	2025_09_04_19:18:30	3.5217	7.26E+08	5835.1422	0.19930857	0.002021863	1.01E-05	3.45E-08	1.08E-05	3.96E-07	0.024887346	0.000141748	-1.4917789	0.003824349	2.01E-08	1.42E-10	0.001095359	1.96E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-93.txt	2025_09_04_19:19:30	3.5217	7.26E+08	5634.4301	0.19853107	0.002008319	1.02E-05	3.46E-08	1.12E-05	3.90E-07	0.024052845	0.000137706	-1.4878439	0.003845189	2.04E-08	1.45E-10	0.001344129	1.92E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-94.txt	2025_09_04_19:20:30	3.5217	7.26E+08	5782.1117	0.19784382	0.002111417	1.01E-05	3.58E-08	9.62E-06	4.29E-07	0.024812561	0.000146742	-1.5027321	0.003971037	2.04E-08	1.50E-10	0.001097754	2.06E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-95.txt	2025_09_04_19:21:31	3.5217	7.26E+08	5886.1826	0.18857609	0.00200509	1.01E-05	3.52E-08	8.39E-06	4.41E-07	0.024379819	0.000141362	-1.4830394	0.003893983	2.02E-08	1.45E-10	0.00143383	1.97E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-96.txt	2025_09_04_19:22:30	3.5217	7.26E+08	5984.5889	0.19618021	0.002032892	1.01E-05	3.50E-08	1.01E-05	4.12E-07	0.024768643	0.000142874	-1.5113343	0.00387227	2.01E-08	1.44E-10	0.001413201	1.97E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-97.txt	2025_09_04_19:23:31	3.5217	7.26E+08	6139.8114	0.19555953	0.002021139	1.01E-05	3.49E-08	1.02E-05	4.10E-07	0.024719569	0.000143255	-1.4881971	0.003891024	2.00E-08	1.43E-10	0.001296621	1.98E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-98.txt	2025_09_04_19:24:31	3.5217	7.26E+08	6453.8068	0.19470065	0.002072264	1.01E-05	3.57E-08	9.60E-06	4.29E-07	0.024943145	0.0001011	-1.493498	0.004018491	1.96E-08	NaN	0.00141802	2.03E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-99.txt	2025_09_04_19:25:31	3.5217	7.26E+08	6339.2585	0.19510301	0.002171496	1.01E-05	3.73E-08	9.42E-06	4.50E-07	0.024921862	0.0001537	-1.4822729	0.004140836	2.00E-08	1.53E-10	0.001209573	2.12E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-100.txt	2025_09_04_19:26:32	3.5217	7.26E+08	5882.6085	0.19308855	0.002048891	1.01E-05	3.55E-08	9.41E-06	4.29E-07	0.02434928	0.000144105	-1.4998906	0.003973784	2.02E-08	1.49E-10	0.001009856	2.01E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-101.txt	2025_09_04_19:27:31	3.5217	7.26E+08	5767.3499	0.19602457	0.002050794	1.01E-05	3.50E-08	9.32E-06	4.24E-07	0.024806762	0.000143993	-1.4882215	0.003897612	2.01E-08	1.45E-10	0.00136888	2.00E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-102.txt	2025_09_04_19:28:32	3.5217	7.26E+08	5713.9203	0.19458193	0.002018156	1.01E-05	3.50E-08	9.99E-06	4.13E-07	0.02442852	0.000141338	-1.5035667	0.003884424	2.01E-08	1.45E-10	0.001236908	1.96E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-103.txt	2025_09_04_19:29:32	3.5217	7.26E+08	5900.9038	0.19219607	0.00201966	1.01E-05	3.50E-08	8.98E-06	4.30E-07	0.024568596	0.000143715	-1.4827261	0.003927979	2.00E-08	1.45E-10	0.00119881	2.00E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-104.txt	2025_09_04_19:30:32	3.5217	7.26E+08	5652.2097	0.19223551	0.001981812	1.01E-05	3.44E-08	9.17E-06	4.20E-07	0.024326301	0.000139893	-1.4795709	0.003862397	2.02E-08	1.44E-10	0.001096396	1.95E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-105.txt	2025_09_04_19:31:32	3.5217	7.26E+08	5787.9868	0.20017857	0.002057958	1.01E-05	3.47E-08	1.00E-05	4.09E-07	0.024675602	0.000143744	-1.489104	0.003912072	2.02E-08	1.47E-10	0.001202045	2.00E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-106.txt	2025_09_04_19:32:32	3.5217	7.26E+08	6155.9834	0.19336129	0.002058781	1.00E-05	3.55E-08	9.07E-06	4.35E-07	0.025023939	0.000100405	-1.4535103	0.003980243	1.98E-08	NaN	0.001040542	2.04E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-107.txt	2025_09_04_19:33:32	3.5217	7.26E+08	5690.844	0.2000487	0.002057601	1.01E-05	3.52E-08	1.13E-05	3.97E-07	0.024451758	0.000143121	-1.4957664	0.003931037	2.03E-08	1.48E-10	0.001239741	2.00E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-108.txt	2025_09_04_19:34:32	3.5217	7.26E+08	6017.2959	0.19212486	0.002025213	1.00E-05	3.49E-08	8.48E-06	4.37E-07	0.025125097	0.000145044	-1.4893166	0.003876324	1.99E-08	1.43E-10	0.001141152	2.00E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-109.txt	2025_09_04_19:35:32	3.5217	7.26E+08	5987.166	0.20204625	0.002107763	1.02E-05	3.56E-08	1.10E-05	4.05E-07	0.025005515	0.000148508	-1.4846087	0.003988289	1.99E-08	1.47E-10	0.001545078	2.04E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-110.txt	2025_09_04_19:36:33	3.5217	7.26E+08	5998.2386	0.20479801	0.002132251	1.02E-05	3.56E-08	1.11E-05	4.02E-07	0.024763892	0.00014743	-1.4915924	0.003998229	2.01E-08	1.49E-10	0.001188653	2.03E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-111.txt	2025_09_04_19:37:33	3.5217	7.26E+08	5836.548	0.19607763	0.002053689	1.01E-05	3.50E-08	9.36E-06	4.25E-07	0.024745085	0.000144677	-1.478485	0.003927495	2.02E-08	1.47E-10	0.001044933	2.02E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-112.txt	2025_09_04_19:38:33	3.5217	7.27E+08	6003.9171	0.19491158	0.002023039	1.01E-05	3.54E-08	1.11E-05	4.02E-07	0.024235812	0.00014213	-1.5106027	0.00393805	2.02E-08	1.47E-10	0.001235743	1.98E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-113.txt	2025_09_04_19:39:33	3.5217	7.26E+08	5875.8849	0.19650926	0.001977764	1.01E-05	3.39E-08	9.99E-06	4.01E-07	0.024822197	9.52E-05	-1.4757948	0.003804716	1.99E-08	NaN	0.001314235	1.93E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-114.txt	2025_09_04_19:40:34	3.5217	7.26E+08	5641.8684	0.19735913	0.002027958	1.01E-05	3.48E-08	1.05E-05	4.05E-07	0.024488125	0.000142335	-1.4754231	0.003904889	2.02E-08	1.46E-10	0.001025585	1.99E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-115.txt	2025_09_04_19:41:34	3.5217	7.26E+08	5831.4643	0.20344788	0.002051088	1.02E-05	3.49E-08	1.20E-05	3.80E-07	0.024317156	0.000142386	-1.4685805	0.003933604	2.01E-08	1.46E-10	0.001135849	1.96E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-116.txt	2025_09_04_19:42:34	3.5217	7.26E+08	5985.9374	0.19185275	0.002050627	1.00E-05	3.56E-08	9.19E-06	4.36E-07	0.024489488	0.000146814	-1.4878512	0.004026139	2.00E-08	1.49E-10	0.000893139	2.05E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-117.txt	2025_09_04_19:43:34	3.5217	7.26E+08	6085.0129	0.19260397	0.002040256	1.01E-05	3.55E-08	9.44E-06	4.29E-07	0.024515483	9.88E-05	-1.4537032	0.003999168	1.99E-08	NaN	0.001280533	2.01E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-118.txt	2025_09_04_19:44:34	3.5217	7.26E+08	5523.0138	0.20264304	0.001994299	1.02E-05	3.38E-08	1.14E-05	3.78E-07	0.024621178	0.000139841	-1.468348	0.003815008	1.99E-08	1.40E-10	0.001253007	1.92E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-119.txt	2025_09_04_19:45:34	3.5217	7.26E+08	5753.42	0.19872622	0.001978618	1.01E-05	3.41E-08	1.12E-05	3.84E-07	0.024389677	9.54E-05	-1.4678467	0.003878156	1.98E-08	NaN	0.001200606	1.93E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-120.txt	2025_09_04_19:46:34	3.5217	7.26E+08	5875.227	0.20044224	0.002030283	1.01E-05	3.43E-08	1.03E-05	4.00E-07	0.024981651	9.77E-05	-1.4649507	0.003880547	1.98E-08	NaN	0.001073643	1.97E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-121.txt	2025_09_04_19:47:35	3.5217	7.26E+08	5557.8155	0.19827561	0.002008754	1.01E-05	3.47E-08	1.13E-05	3.90E-07	0.023832926	0.000139673	-1.4840355	0.003937593	2.03E-08	1.48E-10	0.00110411	1.95E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-122.txt	2025_09_04_19:48:34	3.5217	7.26E+08	5926.366	0.19712332	0.00193787	1.01E-05	3.33E-08	1.03E-05	3.88E-07	0.024712891	9.35E-05	-1.4564195	0.00375495	1.98E-08	NaN	0.001060309	1.89E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-123.txt	2025_09_04_19:49:35	3.5217	7.26E+08	6111.5378	0.19506254	0.002009629	1.01E-05	3.48E-08	1.03E-05	4.08E-07	0.02416167	0.000142559	-1.4823086	0.003962806	1.99E-08	1.46E-10	0.001038162	1.96E-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-04/irradiation/V44_832864_470C-09-04-2025-03.40um-470C-Fe3p-5MeV-irradiation-POS-124.txt	2025_09_04_19:50:35	3.5217	7.26E+08	5823.8953	0.19983916	0.002034539	1.01E-05	3.45E-08	1.06E-05	4.00E-07	0.024072724	0.000142377	-1.4768623	0.003973721	2.03E-08	1.50E-10	0.000992189	2.00E-05
